7,102,4.9
7,120,4.2
7,105,3.4
7,179,4.2
7,163,3.1
7,154,3.5
7,125,3.1
7,146,5.0
7,128,4.5
7,167,4.3
7,190,3.8
7,109,4.8
7,197,4.6
7,187,5.0
7,136,3.7
7,175,4.8
7,113,3.3
7,140,4.1
7,173,4.3
7,131,3.2
7,195,3.9
7,168,4.0
7,170,3.3
7,147,4.8
7,193,3.8
7,104,5.0
7,122,4.5
7,114,3.1
7,180,3.6
7,169,3.1
7,106,4.7
7,151,3.9
7,171,3.9
7,183,4.4
7,103,4.7
7,157,4.3
7,115,3.2
7,126,3.1
7,160,4.9
7,174,3.4
7,145,3.6
7,137,4.9
7,178,4.9
7,141,3.5
7,191,4.1
7,112,5.0
7,186,4.1
7,110,4.3
7,192,4.4
7,194,4.0
7,184,3.5
7,200,4.8
7,177,3.9
8,120,4.3
8,111,3.3
8,115,3.4
8,181,4.5
8,132,4.9
8,149,4.2
8,177,3.2
8,171,3.3
8,169,5.0
8,159,5.0
8,145,4.7
8,108,3.9
8,165,3.2
8,148,4.9
8,153,4.6
8,117,3.9
8,109,4.8
8,150,3.8
8,197,3.8
8,178,3.6
8,125,3.5
8,191,4.0
8,103,4.6
8,157,3.5
8,104,3.5
8,193,4.4
8,129,3.3
8,187,3.8
8,182,3.9
8,127,3.2
8,118,3.8
8,184,3.9
8,194,4.1
8,158,3.1
8,112,4.6
8,156,3.3
8,137,3.4
8,119,4.4
8,155,4.9
8,172,5.0
8,110,3.8
8,183,3.5
8,147,3.1
8,133,4.9
8,144,4.1
8,170,3.5
8,123,4.5
9,199,4.2
9,133,4.7
9,139,3.2
9,149,4.1
9,117,4.5
9,167,5.0
9,112,4.4
9,129,3.1
9,138,4.3
9,102,5.0
9,130,3.4
9,101,3.6
9,113,3.4
9,150,4.5
9,195,3.1
9,182,4.4
9,120,3.5
9,110,3.6
9,146,3.6
9,126,3.7
9,160,4.2
9,132,4.8
9,127,4.1
9,162,4.2
9,165,4.8
9,141,3.6
9,194,4.1
9,188,4.6
9,147,3.7
9,118,4.2
9,183,3.9
9,170,4.5
9,169,3.1
9,157,5.0
9,154,5.0
9,191,3.8
9,164,3.6
9,180,4.5
9,200,4.9
9,114,3.9
9,148,4.4
9,106,4.2
10,107,5.0
10,119,3.8
10,140,3.8
10,167,4.2
10,156,3.7
10,148,4.8
10,171,3.3
11,112,3.8
11,117,4.4
11,164,4.6
11,194,4.8
11,173,3.3
11,154,3.3
11,187,3.4
11,197,4.0
11,101,4.7
11,146,4.4
11,130,3.3
11,171,3.1
11,151,4.1
11,176,3.1
11,126,3.6
11,142,3.7
11,180,3.2
11,182,3.8
11,103,3.1
11,102,3.8
11,193,3.4
11,116,3.2
11,123,4.3
11,143,3.4
11,159,4.3
11,134,4.3
11,145,4.8
11,161,4.9
11,157,3.3
11,110,3.2
11,120,4.8
11,186,3.4
11,155,3.6
11,185,3.8
11,135,4.6
11,124,3.7
11,128,4.2
11,127,4.8
11,147,3.3
11,177,4.4
11,109,4.7
11,138,4.6
11,174,4.0
11,195,3.5
12,110,4.7
12,167,3.3
12,139,4.9
12,113,4.0
12,176,4.4
12,194,4.5
12,105,3.6
12,141,4.8
12,184,4.8
12,135,3.7
12,173,5.0
12,163,4.2
12,172,4.3
12,123,4.8
12,136,4.7
12,121,4.0
12,124,5.0
12,129,3.8
12,170,3.2
12,168,3.8
12,175,4.2
12,137,3.9
12,197,4.6
12,148,3.1
12,154,3.7
12,150,3.3
12,166,4.3
12,158,3.6
12,198,4.6
12,160,4.5
12,186,3.3
12,196,4.1
12,144,5.0
12,125,4.0
12,133,3.6
12,130,3.8
12,143,4.7
12,169,3.1
12,114,3.6
12,112,4.4
12,157,4.3
12,187,4.4
12,185,4.4
12,149,3.1
12,151,3.2
12,104,3.5
12,155,3.2
12,174,4.2
12,134,4.1
12,116,3.3
12,182,4.6
12,189,3.1
12,128,4.6
12,195,4.6
12,126,4.3
12,140,4.4
12,165,3.9
12,177,3.5
12,190,4.8
12,179,3.8
13,185,3.4
13,165,4.4
13,198,4.3
13,131,4.0
13,171,4.8
13,192,3.4
13,126,4.9
13,191,4.5
13,136,4.1
13,166,4.0
13,188,3.8
13,116,4.9
13,167,3.6
13,161,4.5
13,110,4.8
13,162,4.4
13,175,4.7
13,107,3.5
13,190,3.5
13,194,4.5
13,120,4.5
13,138,3.4
13,187,3.1
13,117,4.9
13,134,5.0
13,153,4.8
13,128,4.7
13,132,4.3
13,177,3.6
13,164,3.3
13,113,4.9
13,155,3.5
13,101,3.8
13,140,4.6
13,178,3.4
13,118,5.0
13,129,4.0
13,146,4.2
13,195,4.0
13,149,3.4
13,168,4.9
13,145,4.2
13,141,4.1
13,159,5.0
13,158,3.8
13,143,3.9
13,112,4.8
13,154,3.2
13,157,4.0
13,135,3.4
13,163,3.1
13,170,3.9
13,103,4.0
13,150,4.1
13,151,3.3
13,139,4.2
13,181,3.3
13,173,3.1
13,176,3.5
13,111,4.4
13,127,3.9
13,109,3.2
13,115,4.8
13,130,4.1
13,186,4.8
13,184,3.2
13,172,4.9
13,200,3.2
13,108,4.1
13,193,3.3
13,148,4.6
13,125,5.0
13,122,4.6
13,189,3.7
13,180,3.4
13,121,4.3
13,160,3.1
13,142,4.3
13,174,3.7
13,179,4.6
13,123,4.3
13,196,4.1
13,106,3.4
13,152,3.2
13,133,5.0
13,102,4.7
13,156,4.0
13,183,3.9
13,147,4.8
13,105,3.8
13,169,4.5
13,182,5.0
13,197,3.2
13,119,4.9
14,181,4.7
14,131,3.8
14,113,3.4
14,155,3.6
14,147,4.5
14,168,3.4
14,149,4.1
14,127,3.9
14,120,4.9
14,196,4.3
14,185,4.9
14,102,3.5
14,178,3.7
14,116,4.5
14,109,5.0
14,151,4.9
14,183,4.7
14,159,4.3
14,146,3.4
14,193,3.5
14,157,4.6
14,186,3.8
14,122,4.0
14,129,5.0
14,123,4.2
14,172,4.5
14,153,3.8
14,194,3.6
14,112,4.1
14,180,3.3
14,124,3.3
14,142,4.4
14,106,3.8
14,192,3.6
14,166,4.1
14,107,4.8
14,138,4.3
14,171,3.7
14,110,3.2
14,108,4.5
15,191,4.1
15,146,4.5
15,194,3.6
15,130,3.3
15,169,3.6
15,127,5.0
15,167,3.3
15,104,4.3
15,126,3.3
15,178,4.5
15,152,4.5
15,163,3.2
15,181,4.2
15,141,4.9
15,145,3.1
15,156,4.4
15,193,4.9
15,183,3.7
15,109,4.4
15,128,3.2
15,176,4.1
15,188,3.2
15,174,5.0
15,110,3.6
15,107,3.5
15,108,4.6
15,162,4.8
15,197,4.0
15,120,4.0
15,164,4.8
15,103,4.0
15,186,3.2
15,142,4.2
15,173,3.4
15,157,3.2
15,172,4.7
15,143,5.0
15,189,4.9
15,185,4.5
15,155,4.2
15,139,4.6
15,196,3.8
15,132,4.3
15,179,5.0
15,153,5.0
15,149,4.5
15,102,3.9
15,135,3.9
15,159,3.5
15,123,4.6
16,103,3.1
16,136,3.2
16,127,4.1
16,195,4.0
16,143,4.8
16,142,4.9
16,199,3.8
16,200,4.5
16,170,4.7
16,162,4.2
16,188,3.6
16,110,4.3
16,171,4.2
16,153,4.6
16,119,4.8
16,140,3.3
16,191,3.4
16,108,4.2
16,124,4.3
16,183,3.5
16,176,3.8
16,113,3.6
16,101,3.1
16,196,4.8
17,133,4.1
17,104,3.1
17,115,3.8
17,155,3.3
17,197,4.8
17,102,4.4
17,158,3.3
17,140,4.4
17,182,4.6
17,186,3.3
17,110,4.2
17,161,4.6
17,157,4.3
17,129,4.0
17,105,3.5
17,173,5.0
17,194,3.4
17,187,3.2
17,183,4.8
17,123,3.9
17,179,4.6
17,193,4.4
17,168,4.8
17,199,4.4
17,189,4.4
17,137,4.3
17,198,4.5
17,135,4.9
17,101,4.6
17,138,4.9
17,122,4.0
17,119,5.0
17,142,3.3
17,107,3.1
17,106,4.8
17,151,3.5
17,159,3.4
17,184,3.3
17,120,4.9
17,191,3.4
17,150,3.2
17,177,3.8
17,162,3.7
17,121,4.2
17,147,3.7
17,131,4.6
17,118,4.1
17,149,3.6
17,171,3.4
17,164,3.4
17,111,4.7
17,185,3.7
17,152,3.3
17,195,3.8
17,127,3.5
17,124,4.7
17,165,4.4
17,134,4.5
17,125,3.3
17,192,4.4
17,196,3.4
17,176,4.5
17,175,4.7
17,181,4.8
17,163,3.3
17,117,4.9
17,132,4.6
17,143,3.7
17,178,4.6
17,160,4.9
17,145,3.6
17,200,4.5
17,112,3.6
17,141,4.4
18,119,4.4
18,137,4.6
18,165,3.1
18,127,5.0
18,187,4.1
18,132,3.7
18,134,4.8
18,163,3.7
18,193,3.9
18,122,4.7
18,112,3.3
18,197,3.3
18,126,3.6
18,144,4.0
18,147,3.6
18,138,4.4
18,179,3.6
18,142,3.1
18,111,3.8
18,145,3.5
18,183,3.3
19,107,3.1
19,124,3.6
19,101,3.9
19,135,4.4
19,164,4.4
19,166,4.9
19,118,5.0
19,188,3.3
19,148,3.7
19,160,4.8
19,144,3.1
19,191,3.2
19,177,5.0
19,168,4.9
19,134,4.9
19,174,4.4
19,146,4.9
19,156,3.2
19,173,4.3
19,199,3.6
19,143,3.2
19,125,4.8
19,112,4.3
19,145,4.1
19,153,3.1
19,110,4.8
19,116,3.5
19,149,3.9
19,192,3.3
19,190,3.3
19,195,4.8
19,194,3.5
20,194,3.2
20,200,4.7
20,131,4.4
20,116,3.8
20,118,4.8
20,157,4.7
20,177,4.6
20,127,3.7
20,108,4.5
20,148,4.3
20,173,4.5
20,188,3.6
20,172,4.0
20,196,4.0
20,170,3.6
20,174,3.3
20,154,3.9
20,178,3.7
20,175,4.3
20,133,4.0
20,145,3.5
20,106,3.4
20,137,3.3
20,144,4.1
20,128,4.5
20,141,4.7
20,162,4.6
20,153,4.7
20,140,3.7
20,163,4.5
20,122,3.7
20,143,3.3
20,120,4.3
20,167,4.4
20,126,3.4
20,138,4.5
20,104,4.8
20,132,4.1
20,160,3.1
20,168,4.1
20,161,3.5
20,193,4.0
20,195,4.0
20,165,5.0
20,181,4.5
20,180,4.1
20,171,4.0
20,189,3.9
20,192,4.1
20,119,3.9
20,155,3.2
20,159,3.6
20,197,4.2
20,135,3.9
20,176,3.2
20,107,3.4
20,115,3.7
20,112,3.6
20,169,4.9
20,129,4.2
20,185,3.7
21,171,3.7
21,126,3.5
21,109,3.8
21,199,4.7
21,185,3.6
21,157,4.0
21,140,3.4
21,124,3.8
21,194,4.3
21,142,4.6
21,135,3.3
21,151,4.7
22,140,5.0
22,111,3.6
22,187,3.3
22,199,4.9
22,159,3.2
22,112,4.8
22,192,4.8
22,180,4.0
22,200,3.8
22,178,4.6
22,189,3.3
22,154,4.0
22,110,3.3
22,155,4.5
22,164,4.8
22,105,3.9
22,147,3.7
22,182,4.6
22,157,4.4
22,125,4.0
22,113,4.1
22,120,4.2
22,109,3.5
22,173,4.9
22,170,3.3
22,148,3.6
22,103,3.6
22,150,4.4
22,151,3.5
22,123,3.2
22,108,4.3
22,104,3.8
22,142,3.6
22,118,4.4
22,130,4.5
22,131,4.7
22,162,4.5
22,195,3.9
22,185,4.5
22,144,3.6
22,177,3.2
22,107,3.7
22,190,5.0
22,171,4.0
22,156,3.8
22,146,5.0
22,161,3.8
22,135,3.5
22,136,4.6
22,143,3.2
22,194,4.7
22,132,3.6
22,163,3.6
22,126,3.8
22,184,4.0
22,198,4.0
22,167,4.8
22,183,3.3
22,168,3.1
22,116,4.6
22,141,4.9
22,169,4.5
22,196,3.1
22,193,4.5
22,117,3.8
22,102,4.5
22,114,3.5
22,165,4.4
22,127,3.6
22,128,4.9
22,152,4.3
22,121,4.4
22,181,4.2
22,179,3.3
22,106,5.0
22,166,4.3
22,137,4.8
22,138,4.5
22,153,3.6
22,115,4.1
22,139,3.9
22,174,4.5
22,101,4.6
22,176,4.1
22,172,4.7
22,197,3.2
22,188,3.4
22,175,3.3
22,122,3.4
22,133,3.8
22,145,4.0
22,134,4.9
22,160,3.4
22,129,4.2
22,186,3.7
22,191,3.2
22,119,4.1
22,124,3.9
23,171,4.2
23,160,4.3
23,130,3.1
23,173,4.3
23,179,3.7
23,146,4.8
23,142,3.9
23,150,4.7
23,186,3.5
23,164,4.7
23,123,4.9
23,151,4.2
23,102,3.5
23,115,3.8
23,124,4.6
23,133,4.1
23,138,4.9
23,106,4.5
23,112,3.2
23,103,3.1
23,192,4.6
23,113,4.6
23,131,3.1
23,128,4.4
23,174,3.5
23,168,3.7
23,114,4.4
23,104,4.9
23,182,3.9
23,153,3.3
23,161,4.3
23,148,3.9
23,144,4.0
23,125,3.2
23,109,4.4
23,122,4.1
23,196,3.3
23,149,4.7
23,107,3.4
23,191,4.2
23,190,4.2
23,105,4.2
23,126,3.9
23,158,4.9
23,159,3.1
23,169,4.0
23,118,4.5
23,166,4.5
23,187,3.4
23,101,3.1
24,181,3.6
24,186,4.8
24,175,3.2
24,171,3.8
24,183,3.1
24,126,3.4
24,156,4.6
24,146,5.0
24,157,4.1
24,163,3.8
24,180,3.1
24,147,3.9
25,131,4.9
25,180,3.2
25,123,4.9
25,146,4.0
25,198,4.2
25,171,3.2
25,142,3.4
25,190,3.4
25,188,3.2
25,122,4.5
25,139,4.0
25,138,3.3
25,140,3.1
25,147,3.4
25,157,4.6
25,187,3.1
25,150,5.0
25,152,3.8
25,151,4.9
25,135,5.0
25,126,3.5
25,113,4.3
25,103,3.2
25,115,4.8
25,117,3.8
25,197,4.1
25,114,4.5
25,106,4.3
25,174,4.3
25,195,4.7
25,196,3.5
25,156,4.3
25,137,4.6
25,120,4.0
25,166,3.5
25,173,4.6
25,108,5.0
25,119,3.4
25,163,3.7
25,127,3.6
25,102,4.9
25,125,3.2
25,178,4.9
25,112,4.2
25,170,4.0
25,136,4.2
25,128,4.8
25,182,3.2
25,181,4.4
25,169,4.8
25,176,4.7
25,104,3.1
25,186,4.6
25,132,3.1
25,154,4.8
25,162,3.9
25,129,4.4
25,192,3.2
25,130,3.1
25,160,4.7
25,199,3.1
25,107,3.2
25,143,3.6
25,111,3.3
25,153,4.2
25,189,3.6
25,105,3.6
25,200,5.0
25,167,3.2
25,101,3.1
26,112,4.7
26,132,4.8
26,191,3.6
26,151,3.1
26,102,4.2
26,103,3.9
26,104,4.3
26,138,3.1
26,171,3.3
26,165,4.9
26,181,3.7
26,170,4.1
26,197,3.9
26,180,4.9
26,162,4.3
26,173,3.9
26,121,4.6
26,182,4.0
26,159,4.1
26,101,5.0
26,179,4.6
27,137,3.1
27,142,4.3
27,161,4.0
27,194,3.9
27,129,4.4
27,105,3.4
27,152,4.1
27,154,4.6
27,171,4.3
27,200,3.8
27,134,4.7
27,102,4.3
27,189,5.0
27,149,4.1
27,153,4.0
27,114,5.0
27,131,3.1
27,199,3.4
27,145,3.7
27,148,3.6
27,197,3.6
27,122,3.2
27,160,4.3
27,195,3.1
27,135,4.2
27,166,4.4
27,151,3.1
27,107,4.2
27,184,3.8
28,173,4.7
29,185,4.2
29,162,3.1
29,114,3.1
29,183,3.4
29,115,3.9
29,117,3.8
29,113,3.1
29,129,4.3
29,151,4.5
29,132,4.9
29,119,4.7
29,118,4.1
29,136,3.7
29,199,4.3
29,108,3.2
29,149,3.8
29,188,5.0
29,137,4.1
29,116,3.7
29,131,5.0
29,152,5.0
29,166,3.4
29,187,3.6
29,182,4.0
29,175,4.6
29,160,3.7
29,179,4.9
29,155,4.0
29,173,5.0
29,146,3.4
29,159,4.8
29,158,4.0
29,177,4.8
29,134,4.6
29,107,4.2
29,200,3.6
29,186,4.7
29,191,3.7
29,154,4.2
29,133,3.5
29,163,3.4
29,153,3.3
29,192,4.4
29,109,4.6
29,198,3.6
29,138,4.0
29,110,3.6
29,145,4.9
29,167,4.7
30,130,4.9
30,199,3.1
30,153,4.9
30,191,3.3
30,119,4.1
30,125,4.0
30,162,4.1
30,138,4.0
30,183,3.8
30,182,3.9
30,161,3.7
30,198,3.8
30,135,4.8
30,108,4.4
30,181,3.9
30,175,4.8
30,189,3.9
30,123,5.0
30,190,4.2
30,180,3.7
30,168,4.5
30,165,4.1
30,158,4.4
30,102,3.2
30,173,3.5
30,172,4.8
30,104,3.8
30,115,3.4
30,192,3.3
30,200,4.4
30,116,3.9
30,122,3.7
30,193,3.3
30,156,3.7
30,129,3.2
30,151,4.5
30,152,4.0
30,137,4.2
30,149,4.8
30,133,4.3
30,150,5.0
30,157,4.5
30,160,3.8
30,132,4.7
30,117,4.1
30,179,4.5
30,187,3.5
30,121,5.0
30,154,4.8
30,178,4.2
30,164,4.5
30,105,4.3
30,155,5.0
30,196,3.3
30,167,4.5
30,148,3.4
30,124,4.0
30,197,4.8
30,142,4.8
30,186,4.6
30,144,3.2
30,103,3.8
30,131,3.4
30,166,4.4
30,194,4.7
30,143,4.6
30,195,3.6
30,113,4.7
30,136,4.8
30,145,3.2
30,101,3.4
30,169,3.6
30,159,3.1
30,141,3.6
30,188,4.3
30,120,4.9
30,163,4.5
30,118,3.9
31,165,4.8
31,174,3.6
31,111,3.2
31,129,3.4
31,104,4.4
31,175,4.4
31,158,4.3
31,128,4.0
31,110,3.8
31,145,4.9
31,134,4.8
31,178,3.3
31,142,5.0
31,115,3.7
31,122,3.1
31,144,3.9
31,120,4.9
31,137,3.5
31,101,3.4
31,182,3.3
31,198,3.9
31,109,3.4
31,195,3.5
31,112,4.3
31,143,5.0
31,114,3.3
31,118,4.2
31,103,3.3
31,167,4.7
31,164,3.7
31,156,4.7
31,172,3.7
31,130,4.4
31,161,4.4
31,149,3.4
31,124,4.8
31,194,3.2
31,183,4.7
31,141,4.3
31,177,4.4
31,200,5.0
31,168,4.7
31,146,3.6
31,160,4.7
31,192,4.9
31,170,4.4
31,181,3.1
31,131,3.7
31,163,4.9
31,179,3.5
31,176,3.5
31,148,4.0
31,140,3.1
31,107,3.3
31,116,3.3
31,199,4.2
31,151,4.7
31,108,4.1
31,152,4.2
31,162,4.0
31,169,4.9
31,171,3.7
31,138,3.4
31,193,4.1
31,190,4.3
31,196,3.5
31,155,4.1
31,191,4.1
31,136,4.2
31,173,3.5
31,135,3.6
31,153,3.9
31,126,4.5
32,184,4.5
32,106,4.3
32,105,3.6
32,160,4.7
32,200,3.6
32,108,4.7
32,177,4.7
32,110,3.8
32,178,5.0
32,183,4.9
32,155,4.5
32,143,3.5
32,151,3.2
32,138,3.7
32,166,4.3
32,141,3.5
32,133,3.1
32,112,3.6
32,153,3.2
32,137,3.5
32,136,4.1
32,120,4.0
32,185,3.7
32,125,4.0
32,147,3.2
32,198,3.2
32,126,3.7
32,164,4.2
32,163,4.5
32,102,4.3
32,130,3.8
32,135,5.0
32,154,4.7
32,129,3.3
32,145,4.9
32,142,4.4
32,193,4.2
32,119,4.7
32,121,4.7
32,196,3.4
32,139,4.8
32,194,4.1
32,169,4.6
32,179,4.6
32,161,3.6
32,117,3.1
32,186,3.8
32,144,3.4
32,156,3.4
32,127,4.6
32,150,3.8
32,165,3.7
32,158,4.9
32,173,5.0
32,176,4.1
32,101,3.8
32,107,3.9
32,131,5.0
32,189,4.5
32,132,4.3
32,190,3.8
32,113,3.1
32,152,3.8
32,175,3.8
32,123,3.3
32,111,4.2
32,162,4.8
32,182,4.0
32,191,3.1
32,167,3.7
32,172,3.6
33,149,4.5
33,140,4.1
33,193,4.8
33,101,4.9
33,179,4.9
33,148,3.7
33,144,3.8
33,153,4.3
33,170,3.9
33,186,3.8
33,105,3.9
33,177,3.2
33,124,3.2
33,113,3.6
33,102,3.4
33,119,4.5
33,141,4.3
33,159,3.1
33,111,3.5
33,184,3.4
33,147,5.0
33,192,4.7
33,125,3.9
33,161,3.4
33,150,3.4
33,178,5.0
33,134,4.5
33,110,4.3
33,121,3.7
33,164,3.1
33,163,4.3
33,139,4.6
33,128,4.9
33,137,3.9
33,106,4.7
33,175,3.2
33,146,4.4
33,103,4.7
33,167,4.6
33,132,3.1
33,180,4.4
33,135,4.8
33,142,3.6
33,173,3.4
33,123,5.0
33,160,3.5
33,108,3.9
33,199,4.9
33,155,4.2
33,198,4.2
33,117,3.8
33,158,5.0
33,165,3.3
33,171,4.2
33,156,4.8
33,174,4.6
33,145,4.5
33,189,5.0
33,166,4.0
33,143,4.3
33,157,4.1
33,116,3.5
33,183,3.6
33,176,4.6
33,197,4.5
33,190,4.8
33,120,4.2
33,185,4.8
33,187,4.0
33,200,3.5
33,127,4.2
33,169,3.1
33,168,3.3
33,182,3.1
33,194,4.1
33,162,3.6
33,126,4.4
33,115,4.8
33,107,3.2
33,188,3.9
33,118,3.6
33,104,4.2
33,154,3.4
33,138,4.5
34,136,3.2
34,153,3.8
34,188,3.9
34,150,3.7
34,147,4.7
34,187,4.0
34,114,5.0
34,107,3.2
34,171,4.6
34,161,3.8
34,164,4.6
34,200,4.7
34,132,3.4
34,115,4.7
34,139,4.0
35,181,3.9
35,131,4.3
35,152,4.1
35,107,4.3
35,193,4.5
35,167,4.8
35,179,4.0
35,102,4.1
35,158,3.1
35,108,3.7
35,153,4.6
35,120,3.2
35,136,4.5
35,188,3.8
35,171,3.3
35,122,4.5
35,140,3.8
35,150,4.4
35,175,4.7
35,165,4.8
35,156,4.6
35,182,4.7
35,146,4.9
35,170,4.7
35,106,4.7
35,111,3.6
35,198,3.4
35,169,3.9
35,166,3.5
35,168,4.4
35,199,4.5
35,129,4.6
35,147,3.9
35,126,4.7
35,110,4.6
36,188,4.1
36,129,3.3
36,152,3.9
36,130,4.3
36,184,4.0
36,140,4.1
36,153,3.4
36,121,5.0
36,168,4.8
36,173,4.5
36,197,4.6
36,105,3.3
36,111,3.1
36,136,5.0
36,200,3.7
36,172,3.5
36,133,5.0
36,159,3.8
36,178,3.2
36,117,4.4
36,157,4.9
36,176,3.8
37,123,4.4
37,186,3.8
37,147,3.7
37,159,4.7
37,150,4.0
37,112,3.6
37,158,3.8
37,109,4.9
37,199,3.6
37,161,4.1
37,134,3.3
37,195,3.3
37,193,3.5
37,118,4.3
37,144,4.0
37,107,3.5
37,124,4.4
37,184,3.7
37,170,4.7
37,145,4.0
37,103,4.4
37,198,3.7
37,172,4.2
37,104,3.7
37,177,4.4
37,110,4.0
37,119,4.7
37,167,3.9
37,183,4.3
37,165,4.0
37,175,4.5
37,179,4.9
37,164,4.8
37,148,3.9
37,187,4.0
37,153,4.9
37,128,4.9
37,131,4.9
37,191,3.1
37,140,3.5
37,116,4.8
37,178,3.3
37,142,4.1
37,194,3.1
37,180,3.8
37,117,4.6
37,122,4.4
37,126,3.2
38,107,4.2
38,169,3.2
38,198,3.9
38,149,3.1
38,104,3.4
38,199,4.0
38,159,4.8
38,105,4.5
38,163,4.9
38,108,3.4
38,200,3.5
38,168,4.7
38,139,4.0
38,181,3.1
38,112,3.4
38,188,3.8
38,197,4.9
38,186,4.1
38,164,3.3
38,195,3.3
38,196,4.9
38,113,4.4
38,130,3.7
38,125,4.0
38,187,3.8
38,126,4.9
38,122,4.5
38,170,3.1
38,124,3.2
38,175,4.2
38,102,4.3
38,137,4.4
38,103,4.1
38,118,3.6
38,117,3.2
38,192,4.5
38,119,3.3
38,157,4.6
38,129,3.4
38,127,3.8
38,128,3.2
38,123,3.6
38,158,4.0
38,145,4.8
38,136,3.9
38,150,3.2
38,134,3.9
38,173,3.5
38,176,3.4
38,185,3.8
38,161,3.1
38,156,4.7
38,140,3.5
38,132,4.2
38,146,4.7
38,147,3.8
38,193,3.8
38,141,4.3
38,109,3.1
38,144,3.3
38,151,4.0
38,111,4.2
38,138,3.8
38,167,3.5
38,116,4.4
38,189,3.9
38,142,3.3
38,178,3.9
38,183,4.1
38,184,3.2
38,177,5.0
38,194,4.0
38,121,3.8
38,115,3.2
38,182,3.9
38,101,4.4
38,106,5.0
38,152,4.2
38,191,4.6
38,120,4.5
38,172,3.3
38,160,3.5
38,154,3.5
38,143,3.5
38,166,3.8
38,135,4.5
38,162,3.6
38,180,3.3
38,114,3.6
38,155,4.8
38,174,4.8
38,133,3.6
38,110,5.0
38,165,3.5
38,179,4.6
38,131,4.7
38,153,5.0
39,186,4.7
39,170,4.3
39,109,3.7
39,198,3.7
39,137,4.7
39,195,5.0
